gotu	covered_length	total_length	coverage_ratio	strain
G000283315	139	6931767	2.005260707695455e-05	Paenibacillus sp. OSY-SE PaeOsy1.0
G001042695	139	1797862	7.731405413763681e-05	Scardovia inopinata JCM 12537
G000709085	138	3045860	4.530740086543702e-05	Virgibacillus alimentarius J18T
G001721685	138	3582268	3.852308090851941e-05	Bacillus beveridgei MLTeJB
G000282075	137	6279079	2.1818486437262534e-05	Brevibacillus sp. BC25 Brevibacillus.strBC25_v1.0
G000799335	137	5166119	2.6518940039902293e-05	Chryseobacterium sp. YR485 ASM79933v1
G000244995	137	5600627	2.4461546894660186e-05	Burkholderiales bacterium JOSHI_001 ASM24499v1
G000152625	137	3676244	3.726629679640416e-05	Roseovarius nubinhibens ISM
G001708955	137	4466495	3.0672820634524385e-05	Candidatus Thiodiazotropha endoloripes isolate G_C
G001869985	137	1946661	7.037691719308088e-05	Oenococcus oeni AWRIB889
G001644445	137	1462098	9.370096942886181e-05	Gammaproteobacteria bacterium SCGC AG-212-F23 ASM164444v1
G001429315	137	4415595	3.102639621613848e-05	Lysobacter sp. Root96 Root96
G000717345	136	8181439	1.6622992605579532e-05	Streptomyces lydicus NRRL ISP-5461
G000373365	136	7891711	1.7233271720163093e-05	Frankia discariae BCU110501
G900078795	136	2603008	5.224724626278521e-05	bacterium 2013Ark19i isolate 2013Arg12B
G000242715	136	11005945	1.2356957989522935e-05	Streptomyces acidiscabies 84-104
G000482325	136	5605968	2.425986020612319e-05	Bacillus sp. UNC438CL73TsuS30 ASM48232v1
G000970045	136	4211468	3.2292777720262866e-05	Methanosarcina sp. MTP4 ASM97004v1
G000220335	136	3727356	3.648698970530317e-05	Sporosarcina newyorkensis 2681
G900111095	136	4735181	2.8721182991737802e-05	Amphritea atlantica DSM 18887
G000058485	136	7497934	1.8138329838592872e-05	Frankia alni ACN14a ACN14A
G000010645	136	1224919	0.00011102774958997289	Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2
G000426885	135	2602231	5.187856112697143e-05	Moraxella caprae DSM 19149
G001399455	135	4922047	2.742761294233883e-05	Vibrio bivalvicida 605
G000515395	135	5585780	2.4168513618509858e-05	Jiangella gansuensis DSM 44835
G000284435	135	1586397	8.509849678233129e-05	Candidatus Arthromitus sp. SFB-mouse-Yit
G000243395	135	4564108	2.9578616456928714e-05	Saccharomonospora glauca K62
G000962825	135	10320296	1.30810201567862e-05	Actinoplanes rectilineatus NRRL B-16090
G000308655	135	8224214	1.6414942510007644e-05	Nocardia niigatensis NBRC 100131
G000691805	134	2129476	6.292627857745285e-05	Weissella oryzae SG25
G000424965	133	6582155	2.020614829033956e-05	Streptomyces sp. TAA204 ASM42496v1
G000372925	132	5069061	2.6040325811821954e-05	Teredinibacter turnerae T0609
G000008625	132	1590791	8.297758787923744e-05	Aquifex aeolicus VF5
G001303875	132	4344434	3.0383704758778703e-05	Gemmobacter sp. LW-1 ASM130387v1
G001535965	132	2348695	5.620142249206474e-05	Candidatus Kryptonium thompsoni JGI-8
G000384075	132	4687143	2.8162144828950172e-05	Methylovulum miyakonense HT12
G000195755	131	3773159	3.471891855074223e-05	Desulfovibrio vulgaris str. Hildenborough
G000169075	131	3925629	3.3370448404574147e-05	marine gamma proteobacterium HTCC2143 ASM16907v1
G000025485	131	3669074	3.570383153896596e-05	Allochromatium vinosum DSM 180
G000253235	131	8226158	1.592480961343072e-05	Streptomyces venezuelae ATCC 10712
G000091305	130	10148695	1.2809528712804947e-05	Streptomyces scabiei 87.22
G000422865	130	3709807	3.504225421969391e-05	Oceanospirillum maris DSM 6286
G000238915	129	4954410	2.6037409096138592e-05	Arthrobacter globiformis NBRC 12137
G900111405	129	3488694	3.697658780047777e-05	Salinibacillus kushneri CGMCC 1.3566
G000145615	128	2785752	4.5948095882189085e-05	Thermoanaerobacterium thermosaccharolyticum DSM 571
G900053745	127	3624857	3.5035864863082876e-05	Legionella pneumophila 2532STDY5467640
G000828615	127	3153637	4.0270963335349e-05	Thiolapillus brandeum Hiromi 1
G000743575	127	5052234	2.51373946654094e-05	Devosia riboflavina IFO13584
G000803065	126	5739859	2.1951758745293222e-05	Sphingomonas sp. ERG5 ASM80306v1
G000980375	126	2054369	6.133270118464599e-05	Clostridium sp. K4410.MGS-306 ASM98037v1
G001423845	126	3871084	3.2549022444359254e-05	Sphingomonas sp. Leaf357 Leaf357
G001509345	126	1882878	6.691883382778916e-05	Clostridiales bacterium 38_11 ASM150934v1
G000219255	126	2407379	5.2339079139595384e-05	Clostridium botulinum C str. Stockholm
G000379225	126	2446432	5.150357745484036e-05	zeta proteobacterium SCGC AB-137-C09 ASM37922v1
G000381825	126	2659308	4.738074717182064e-05	Thioalkalivibrio sp. ALJT ASM38182v1
G000016425	125	5183331	2.4115766482981697e-05	Salinispora tropica CNB-440
G000016745	125	5136364	2.4336281462918126e-05	Geobacter uraniireducens Rf4
G000518225	124	1435066	8.640717569784247e-05	Helicobacter pametensis ATCC 51478
G000436635	124	2836067	4.3722521364974806e-05	Coprococcus sp. CAG:131 MGS131
G000436615	124	2898194	4.2785265582635254e-05	Blautia sp. CAG:237 MGS237
G000309465	124	631440	0.00019637653617129102	Poinsettia branch-inducing phytoplasma str. JR1
G000740655	123	4028151	3.053510158879347e-05	Bacillus sp. BSC154 ASM74065v1
G001280225	123	638851	0.00019253315718375646	Buchnera aphidicola (Aphis glycines) BAg
G001536045	122	1529056	7.978779063683737e-05	Candidatus Kryptonium thompsoni JGI-16
G000740455	122	1941566	6.283587578274444e-05	Moraxella catarrhalis 25240
G000721265	121	7186016	1.6838259196751024e-05	Streptomyces sp. NRRL F-5126 ASM72126v1
G000423165	121	2624474	4.610447655415904e-05	Idiomarina sediminum DSM 21906
G001280845	121	7479858	1.6176777687490857e-05	Bacillus sp. FJAT-28004 ASM128084v1
G000022325	120	2931662	4.093241308172634e-05	Caldicellulosiruptor bescii DSM 6725
G000731795	120	1112309	0.0001078836905931715	Candidatus Photodesmus blepharus Ppalp.1
G000024885	119	2306351	5.1596656363233525e-05	Sulfurospirillum deleyianum DSM 6946
G000523535	119	1640950	7.25189676711661e-05	Borrelia duttonii CR2A
G000173555	119	6003314	1.982238476947899e-05	Arthrospira maxima CS-328
G000147355	119	2153198	5.526663130840731e-05	Sulfurimonas autotrophica DSM 16294
G000024265	118	3632260	3.2486661197160995e-05	Eggerthella lenta DSM 2243
G001583435	118	5430256	2.1730098912463795e-05	Endozoicomonas montiporae CL-33
G000252425	118	7519305	1.5692939706528728e-05	Prochloron didemni P2-Fiji
G000422425	116	5325321	2.178272445923917e-05	Oceanospirillum beijerinckii DSM 7166
G000521785	116	4492810	2.581903085151609e-05	Roseivivax halodurans JCM 10272
G900107785	115	4154516	2.7680721412554436e-05	Porphyromonadaceae bacterium KH3R12 IMG-taxon 2654588140 annotated assembly
G000407245	115	4614282	2.4922620680747297e-05	Enterococcus avium ATCC 14025 Ente_aviu_ATCC14025_V2
G000012345	114	1308759	8.710541818623597e-05	Candidatus Pelagibacter ubique HTCC1062
G000145215	114	2532343	4.5017598326924904e-05	Caldicellulosiruptor obsidiansis OB47
G000379445	114	2946743	3.868678062525303e-05	Fangia hongkongensis FSC776 = DSM 21703
G000735135	114	3975884	2.867286872554632e-05	Chryseobacterium sp. FH1 ASM73513v1
G000017165	113	1720048	6.569584104629638e-05	Methanococcus vannielii SB
G000011405	113	1895727	5.9607738878013556e-05	Francisella tularensis subsp. holarctica OSU18 ASM1140v1
G001611675	112	4829559	2.3190523192697306e-05	Pontibacter akesuensis AKS 1T
G001975945	112	1692973	6.615580992726995e-05	Lawsonia intracellularis E40504
G000374025	111	8129284	1.365433905372232e-05	Spirosoma panaciterrae DSM 21099
G001305615	111	4147426	2.6763587825316232e-05	Confluentimicrobium sp. EMB200-NS6 EMBL200_NS6
G001603565	111	2408387	4.608893836414164e-05	Bacteroidales bacterium Bact_18 ASM160356v1
G900112295	111	4482831	2.476113866438418e-05	Muricauda antarctica DSM 26351
G000422905	110	8329305	1.3206383966009168e-05	Paenibacillus alginolyticus DSM 5050 = NBRC 15375 DSM 5050
G000746025	110	3649665	3.0139752552631543e-05	Clostridiales bacterium DRI-13 ASM74602v1
G001870735	110	7560024	1.4550218359095157e-05	Arsenicibacter rosenii SM-1
G900141935	110	4362450	2.5215188712764618e-05	Arenibacter nanhaiticus CGMCC 1.8863
G900143155	110	3344933	3.2885561534416386e-05	Pleomorphobacterium xiamenense CGMCC 1.10808
G000428125	109	3633399	2.9999457807964388e-05	Bacteroides graminisolvens DSM 19988 = JCM 15093 DSM 19988
G000980735	109	1246945	8.74136389335536e-05	bacterium T1.2 ASM98073v1
G000269865	109	3736359	2.9172785591534432e-05	Fictibacillus macauensis ZFHKF-1
G001418475	109	9298634	1.1722151877361772e-05	Streptomyces ossamyceticus NRRL B-3822
G000430825	109	4214564	2.5862698964827678e-05	Chryseobacterium daeguense DSM 19388
G001306995	109	3617426	3.0131922532762245e-05	Xanthomonas sp. Mitacek01 ASM130699v1
G002021035	109	2408107	4.526376942552802e-05	Solemya velum gill symbiont isolate MD-SB24
G000820505	108	3839692	2.8127256040328235e-05	Geoalkalibacter ferrihydriticus DSM 17813 ASM82050v1
G001045435	108	3154203	3.424002830509007e-05	Chryseobacterium koreense CCUG 49689
G000266925	108	2160700	4.9983801545795346e-05	Acetomicrobium mobile DSM 13181
G000325705	108	5608040	1.9258065206382266e-05	Echinicola vietnamensis DSM 17526
G000482385	107	5304668	2.0170913617968173e-05	Nocardia sp. CNY236 ASM48238v1
G001969535	107	1252002	8.546312226338296e-05	Candidatus Liberibacter asiaticus TX2351
G000024765	107	2582886	4.142652830980539e-05	Halothiobacillus neapolitanus c2
G000617925	107	3248999	3.293322035494625e-05	Methylobacillus glycogenes JCM 2850
G000775615	107	3204236	3.339329562491652e-05	Pontibacillus litoralis JSM 072002
G000297115	107	2638447	4.055415932175253e-05	Caloramator australicus RC3
G900105105	107	4505800	2.3747170313817745e-05	Maribacter sp. MAR_2009_60 IMG-taxon 2675903128 annotated assembly
G001270375	107	3988828	2.6824922007166015e-05	Clostridium sp. DMHC 10 ASM127037v1
G002021175	107	2715412	3.940470175428259e-05	Solemya velum gill symbiont isolate NC-DML10
G000590865	107	1233514	8.674404992565954e-05	Candidatus Liberibacter asiaticus A4
G900102615	107	2166325	4.9392404186814075e-05	Geotoga petraea WG14
G000432315	106	2529256	4.190955759322109e-05	Clostridium sp. CAG:264 MGS264
G000215085	106	3969014	2.6706884883751984e-05	Desulfotomaculum ruminis DSM 2154
G000153165	106	3868304	2.740218969346773e-05	Maribacter sp. HTCC2170 ASM15316v2
G000400505	106	4631867	2.2884940349107605e-05	Dickeya paradisiaca NCPPB 2511
G000300115	106	9975142	1.0626415142761877e-05	Tolypothrix sp. PCC 7601 UTEX B 481
G000517025	106	2884521	3.674786905694221e-05	Halonatronum saccharophilum DSM 13868
G000756655	105	3629371	2.8930632883769665e-05	Alcanivorax jadensis T9
G001899395	105	2205122	4.761641306013908e-05	Candidatus Gastranaerophilales bacterium Zag_111 ASM189939v1
G000252525	105	1250389	8.397386733248614e-05	SAR86 cluster bacterium SAR86A SAR86A_1.0
G000373805	105	2531632	4.147522230719157e-05	Corynebacterium pilosum DSM 20521
G000165715	105	6006602	1.748076533121389e-05	Rubinisphaera brasiliensis DSM 5305
G001897445	105	1883020	5.576148952215059e-05	Alphaproteobacteria bacterium 33-17 ASM189744v1
G001656205	105	1942453	5.405536195727773e-05	Moraxella catarrhalis N19
G000950095	105	4709666	2.2294574604653494e-05	Photobacterium kishitanii ATCC BAA-1194
G001765415	105	1867336	5.622983758680816e-05	Candidatus Melainabacteria bacterium MEL.A1 ASM176541v1
G000953195	105	1587120	6.615756842582792e-05	Acholeplasma oculi Acholeplasma oculi strain 19L
G000016545	105	2970275	3.535026218111118e-05	Caldicellulosiruptor saccharolyticus DSM 8903
G000825765	105	1414910	7.420966704596052e-05	Ehrlichia minasensis UFMG-EV
G001577755	104	4143738	2.5098111898001274e-05	Rufibacter sp. DG15C ASM157775v1
G001280865	104	3087076	3.368883694473346e-05	Polaribacter dokdonensis DSW-5 DSW5v1
G001872685	104	3022545	3.4408089871283965e-05	Candidatus Marinimicrobia bacterium CG1_02_48_14 ASM187268v1
G001890925	104	4106736	2.5324247772440206e-05	Planktotalea frisia SH6-1
G000761095	104	2423898	4.290609588357266e-05	Caloranaerobacter azorensis H53214
G000381745	104	5204311	1.9983432965478043e-05	Psychromonas ossibalaenae ATCC BAA-1528 JAMM 0738
G000724755	104	1150620	9.038605273678538e-05	Candidatus Liberibacter asiaticus HHCA
G001601575	103	2282800	4.5120028035745575e-05	Thermovenabulum gondwanense R270
G000320945	103	2999966	3.433372244885442e-05	Idiomarina sp. 28-8 ASM32094v2
G001456895	103	3252807	3.166495891087298e-05	Exiguobacterium enclense NIO-1109 ASM145689v1
G001311945	103	1176939	8.751515584070203e-05	Aciditerrimonas ferrireducens JCM 15389
G001435235	103	2605329	3.9534354394397026e-05	Lactobacillus ghanensis DSM 18630
G000236165	103	3909670	2.634493448296148e-05	Fluoribacter dumoffii NY 23 ASM23616v1
G900096925	103	3252807	3.166495891087298e-05	Exiguobacterium enclense NIO-1109 IMG-taxon 2616645037 annotated assembly
G000430745	103	4171218	2.4693027312406113e-05	Fictibacillus gelatini DSM 15865
G000429985	103	3909169	2.6348310855836625e-05	Desulfovibrio bastinii DSM 16055
G000439085	103	4219992	2.4407629208775752e-05	Leminorella grimontii ATCC 33999 = DSM 5078
G000169455	103	4555826	2.260841392976817e-05	Roseobacter sp. SK209-2-6 ASM16945v1
G001660705	103	5879763	1.7517712873801207e-05	Labilibacter aurantiacus HQYD1
G000432515	102	2702747	3.773938145153801e-05	Bacteroides sp. CAG:545 MGS545
G900113975	102	4889663	2.0860333319494615e-05	Chryseobacterium indologenes DSM 16777
G000165675	102	1638971	6.223417009818966e-05	Leuconostoc fallax KCTC 3537
G000747525	102	5329010	1.914051578060465e-05	Sphingobacterium sp. ML3W ASM74752v1
G001830895	102	925570	0.00011020236178787125	Tenericutes bacterium GWC2_39_45 ASM183089v1
G000755265	102	3260523	3.128332479175887e-05	Nonlabens ulvanivorans JCM 19297
G000222485	102	6221273	1.6395358313322692e-05	Cyclobacterium marinum DSM 745
G000746875	102	7337750	1.3900718885216859e-05	Paenibacillus macerans 8244
G001263415	102	3178727	3.208831711562522e-05	Thermincola ferriacetica Z-0001
G000621405	102	2944241	3.464390313157109e-05	Lachnospiraceae bacterium AC3007 ASM62140v1
G001278055	102	3958620	2.576655501159495e-05	Desulfuromonas soudanensis WTL
G000242455	102	9755686	1.0455441062781234e-05	Singulisphaera acidiphila DSM 18658 ASM24245v3
G900116345	102	2961737	3.44392496700416e-05	Succinivibrio dextrinosolvens ACV-10
G000525675	102	3006992	3.392094159212928e-05	Bdellovibrio bacteriovorus W
G001047135	102	1685122	6.052974206021878e-05	Fructobacillus tropaeoli F214-1
G001311925	102	4060997	2.5116984819245127e-05	Cellulosilyticum ruminicola JCM 14822
G000260135	102	4691711	2.1740469521673435e-05	Thiothrix nivea DSM 5205
G000621705	102	5151245	1.98010383897485e-05	Prolixibacter bellariivorans ATCC BAA-1284
G000436155	102	2146826	4.7512001438402554e-05	Clostridium sp. CAG:505 MGS505
G000024125	102	3530383	2.8892049389542156e-05	Robiginitalea biformata HTCC2501
G000432875	102	2695531	3.784041066491166e-05	Firmicutes bacterium CAG:466 MGS466
G000432055	102	1953965	5.220154915773824e-05	Lactobacillus ruminis CAG:367 MGS367
G001574935	102	1819134	5.607063580802734e-05	Francisella tularensis FDC205
G900112775	102	4222819	2.4154480691689604e-05	[Clostridium] populeti 743A
G000755705	102	1878735	5.429185063353799e-05	Candidatus Izimaplasma sp. HR1 ASM75570v1
G001867835	102	1886021	5.4082112553359694e-05	Oenococcus oeni AWRIB333
G001647285	102	5117794	1.993046222649837e-05	Rufibacter roseus CCM 8621
G001049895	102	2843796	3.586755168092226e-05	Rubeoparvulum massiliense mt6
G000312665	102	6461927	1.5784765132753745e-05	Rhizobium mesoamericanum STM3625
G001430825	102	3569807	2.8572973272784774e-05	Sediminicola sp. YIK13 isolate Sediment
G000178115	102	3008576	3.39030823884788e-05	Ethanoligenens harbinense YUAN-3
G000621985	102	3418360	2.983887010145216e-05	Lachnospiraceae bacterium V9D3004 ASM62198v1
G001190785	102	3397304	3.0023807112934257e-05	[Clostridium] purinilyticum DSM 1384
G000244815	102	4323312	2.3593023126713963e-05	Leptospira weilii serovar Topaz str. LT2116
G000523275	102	1641000	6.215722120658135e-05	Lebetimonas sp. JH292 LebetimonasJH292
G001591825	102	4410879	2.312464250322895e-05	Bacillus vietnamensis NBRC 101237
G001438655	102	2038400	5.0039246467817895e-05	Pediococcus cellicola DSM 17757
G001656425	102	1947468	5.2375700139873926e-05	Moraxella catarrhalis F21
G000828515	102	754729	0.00013514784777052426	Candidatus Ishikawaella capsulata Mpkobe
G000967915	102	1877792	5.431911521616878e-05	Acholeplasma brassicae O502
G000702145	102	2440715	4.1791032545790885e-05	Lachnospiraceae bacterium FD2005 ASM70214v1
G001981925	102	1804716	5.651858796619523e-05	Lactobacillus curvatus RI-198
G900039485	102	846562	0.00012048733583600492	Candidatus Doolittlea endobia isolate DEMHIR
G001939485	102	1891607	5.392240565825777e-05	Oenococcus oeni AWRIB867
G001672295	102	3614588	2.8218983740332233e-05	Halodesulfovibrio spirochaetisodalis JC271
G001461845	102	4006259	2.546016121274236e-05	Bacillus velezensis NRRL B-4257
G900129155	102	5038537	2.024397161318851e-05	Marinomonas polaris DSM 16579
G000176095	102	4086210	2.4962006357969855e-05	Legionella longbeachae D-4968
G000280015	102	1673902	6.093546695087287e-05	Bartonella alsatica IBS 382
G000981705	102	2806369	3.6345897492453774e-05	Rhodobacteraceae bacterium ASP10-04a ASM98170v1
G900142675	102	4243036	2.4039390662723577e-05	Bacillus rhizosphaerae SC-N012,DSM 21911,NCCB 100267
G000687555	102	4732373	2.155366874081988e-05	[Clostridium] aerotolerans DSM 5434
G000513115	102	4538064	2.2476545064150705e-05	Bacillus hemicellulosilyticus JCM 9152 ASM51311v1
G000192925	102	1961697	5.199579751613017e-05	Moraxella catarrhalis 103P14B1
G000371465	102	3505620	2.9096137059920925e-05	Clostridium colicanis 209318
G000382145	102	3176011	3.2115757785473666e-05	Psychrobacter lutiphocae DSM 21542
G000013605	102	4969784	2.0524030823069976e-05	Rhodoferax ferrireducens T118 DSM 15236
G000325085	102	4509469	2.261907111458134e-05	Yersinia pestis I2001001
G001916135	102	2813909	3.624850697019697e-05	Clostridium sp. 44_14 ASM191613v1
G000702265	102	3407272	2.9935972238201117e-05	Butyrivibrio sp. NC2002 ASM70226v1
G001564455	102	2542486	4.011821500688696e-05	Faecalibaculum rodentium ALO17
G000526675	102	1666387	6.121027108348782e-05	Atopobacter phocae ATCC BAA-285
G000621605	102	4362523	2.338096555594091e-05	Butyrivibrio sp. MC2021 ASM62160v1
G000970675	102	3392047	3.0070338058405442e-05	Domibacillus tundrae PAMC 80007
G000702685	102	2772364	3.679170556247304e-05	Lachnospiraceae bacterium AC2028 ASM70268v1
G000403885	102	956973	0.00010658607923107549	Desulfobulbus sp. Dsb5 Dsb5
G000374125	102	5927438	1.7208109135852623e-05	Niabella aurantiaca DSM 17617
G001676585	102	4159260	2.4523593139164177e-05	Cylindrospermopsis raciborskii CS-505 CS505
G000309945	102	5530491	1.844320874945823e-05	Oscillatoriales cyanobacterium JSC-12 ASM30994v1
G000955735	102	2514985	4.055690192983258e-05	Thermoanaerobacter cellulolyticus NA10
G000520635	102	5360914	1.902660628392845e-05	Paenibacillus durus ATCC 35681 s1
G001403615	102	5503198	1.853467747298934e-05	Desnuesiella massiliensis mt10
G001436415	102	1834154	5.561146992019209e-05	Lactobacillus graminis DSM 20719
G000698105	102	4093558	2.491719917001298e-05	Geomicrobium sp. JCM 19037 ASM69810v1
G001305295	102	4568828	2.2325200248291247e-05	Neptunomonas antarctica S3-22
G000430995	102	2644756	3.8566884809033424e-05	Thermobrachium celere DSM 8682
G000583695	102	3449704	2.9567754218912696e-05	Lactobacillus composti DSM 18527 = JCM 14202
G001603745	102	1847942	5.519653755366781e-05	Cloacimonetes bacterium WWEI_01 ASM160374v1
G000311765	102	3816232	2.672793477964652e-05	Gluconobacter oxydans H24
G000009825	102	4303871	2.3699595085447497e-05	Bacillus clausii KSM-K16
G000223155	102	2866283	3.558615810092723e-05	Bacillus coagulans XZL4
G000376665	102	3098881	3.2915107098336465e-05	Meiothermus ruber DSM 1279 ASM37666v1
G001574635	102	1846523	5.523895451072096e-05	Francisella tularensis NO-15/2011
G000772955	102	4017054	2.539174230667549e-05	Lysinibacillus sinduriensis BLB-1 = JCM 15800
G000379665	102	4770838	2.137989175067357e-05	Butyricimonas synergistica DSM 23225
G001311195	102	2542116	4.0124054134429745e-05	Lactobacillus camelliae DSM 22697 = JCM 13995
G000379025	102	3459766	2.948176263943862e-05	Orenia marismortui DSM 5156
G000686965	102	3712078	2.747787088525618e-05	Butyrivibrio sp. AE2005 ASM68696v1
G000424465	102	3372542	3.024424899675082e-05	Butyrivibrio hungatei NK4A153
G000420825	102	3711555	2.7481742827467194e-05	Butyrivibrio sp. AE2015 ASM42082v1
G001952065	102	2525262	4.039184844978462e-05	Bartonella apis PEB0149
G000737865	102	1755151	5.811465794111162e-05	Bifidobacterium coryneforme LMG18911
G000012425	102	4501104	2.2661107141714566e-05	Dechloromonas aromatica RCB
G000174415	102	3116746	3.2726439690626056e-05	Dethiobacter alkaliphilus AHT 1
G001700325	102	3590595	2.8407548052620804e-05	Caryophanon latum DSM 14151
G001592745	102	3755232	2.7162103433289875e-05	Bdellovibrio bacteriovorus EC13
G001017485	102	3795691	2.687257735152835e-05	Bacillus pumilus 15.1
G000245715	102	5812362	1.754880373934039e-05	Paenibacillus sp. Aloe-11 ASM24571v1
G001712755	102	4894118	2.084134465086457e-05	Bacillus luciferensis CH01
G000812865	102	3261282	3.127604420592883e-05	Chryseobacterium jeonii DSM 17048 ASM81286v1
G000021905	102	6517073	1.565119801481432e-05	Desulfatibacillum alkenivorans AK-01 AK-1
G001788835	102	1499810	6.800861442449376e-05	Candidatus Peregrinibacteria bacterium RIFOXYB2_FULL_33_20 ASM178883v1
G001270965	102	4962831	2.055278529532841e-05	Sunxiuqinia dokdonensis DH1
G001591865	102	2478657	4.115131702369469e-05	Lactobacillus pantheris DSM 15945 = JCM 12539 = NBRC 106106
G001274915	102	4205350	2.425481826720725e-05	Bacillus okuhidensis DSM 13666
G001568365	102	3956122	2.5782824695497258e-05	Leptospira santarosai 56198
G900103425	102	1700551	5.998055924226912e-05	Allisonella histaminiformans DSM 15230
G000174895	102	4573608	2.230186758462903e-05	Ruminococcus flavefaciens FD-1
G900141665	102	2229574	4.574864974205835e-05	Cruoricaptor ignavus DSM 25479
G001659685	102	6026579	1.6925024960263526e-05	Labilibacter marinus Y11
G000225365	102	1569870	6.497353284029888e-05	Candidatus Arthromitus sp. SFB-mouse-NYU
G000255295	102	10080619	1.0118426259339829e-05	Corallococcus coralloides DSM 2259
G900109475	102	4734478	2.1544085747151007e-05	Butyrivibrio sp. ob235 OB235
G000612125	102	5513716	1.8499320603382547e-05	Brevibacillus agri 5-2
G000736515	102	2617694	3.896559338104454e-05	Schleiferia thermophila str. Yellowstone isolate OS-Red
G000315365	102	2695031	3.78474310685109e-05	Desulfotomaculum hydrothermale Lam5 = DSM 18033 Lam5
G001027285	102	12489432	8.166904627848568e-06	Archangium gephyra DSM 2261
G000147075	102	2472645	4.1251372518092974e-05	Spirochaeta thermophila DSM 6192
G000686945	102	2823367	3.612707805963589e-05	Selenomonas sp. AE3005 ASM68694v1
G000565215	102	1075953	9.479967991166901e-05	Spiroplasma sabaudiense Ar-1343
G000741255	102	1822476	5.596781521402751e-05	Bifidobacterium magnum LMG 11591
G000424485	102	4276742	2.3849930624760625e-05	Butyrivibrio sp. WCD2001 ASM42448v1
G000427335	102	4337031	2.3518393112707748e-05	Winogradskyella psychrotolerans RS-3
G000373105	102	7082771	1.4401143281351324e-05	Lewinella persica DSM 23188
G001590785	102	4347941	2.345937996858743e-05	Bacillus trypoxylicola KCTC 13244
G001577525	102	2540211	4.015414467538327e-05	Candidatus Desulfofervidus auxilii isolate HotSeep1
G000829435	102	3776953	2.7005896022534567e-05	Jeotgalibacillus soli Cunha et al. 2012 P9
G000814685	102	3040550	3.354656229958396e-05	Sphingobacterium sp. T2 ASM81468v1
G001029935	102	3091145	3.2997481515749016e-05	Piscirickettsia salmonis FIUCHILE-89L01
G000620425	102	5134977	1.9863769594294192e-05	Teredinibacter turnerae 1133Y.S.0a.04 1133Y.S.0a.4
G000620085	102	5177835	1.9699353108007497e-05	Marinobacterium jannaschii DSM 6295
G900109365	102	5547756	1.838581220947713e-05	Parapedobacter koreensis Jip14
G000255455	102	4257070	2.3960141599738788e-05	Aquimarina agarilytica ZC1
G001808025	102	5836832	1.747523314016919e-05	Sphingobacterium sp. HMSC13C05 ASM180802v1
G900111915	102	3300102	3.0908135566718844e-05	Selenomonas ruminantium L14
G000424105	102	2871860	3.551705166686398e-05	Lachnospira multipara ATCC 19207
G001436555	102	1566789	6.51012995368234e-05	Lactobacillus senioris DSM 24302 = JCM 17472 DSM 24302
G000238835	102	2854910	3.572792137055109e-05	Lactobacillus parafarraginis F0439
G000217175	102	4243036	2.4039390662723577e-05	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2769
G900061655	102	3364319	3.0318171374355404e-05	Legionella pneumophila 2531STDY5467455
G001318385	102	3569196	2.8577864594715447e-05	Synechocystis sp. PCC 6803 PCC 6803 substr. GT-G
G001701115	102	2392164	4.263921704364751e-05	Bacteroidales bacterium GP2 ASM170111v1
G000186885	102	3851869	2.6480651340946433e-05	Desulfobulbus propionicus DSM 2032
G000295935	102	5036047	2.025398094974094e-05	Indibacter alkaliphilus LW1
G900100375	102	4032617	2.5293748451687823e-05	Flavobacterium noncentrifugens CGMCC 1.10076
G000019285	102	2049711	4.976311294616656e-05	Francisella philomiragia subsp. philomiragia ATCC 25017
G000384035	102	4233350	2.4094393329160122e-05	Actinopolyspora mortivallis DSM 44261 HS-1
G000340785	102	3949306	2.582732257262415e-05	Synechocystis sp. PCC 6803 ASM34078v1
G000018425	102	2349476	4.341393570310997e-05	Candidatus Desulforudis audaxviator MP104C
G900096565	102	4154490	2.4551750034300238e-05	bacterium A7P-90m IMG-taxon 2654588148 annotated assembly
G900101015	102	4151587	2.4568917862012767e-05	Sarcina sp. DSM 11001 IMG-taxon 2608642105 annotated assembly
G000212395	102	1898865	5.3716298947002554e-05	Thermodesulfobium narugense DSM 14796
G000192845	102	6226409	1.6381834216158945e-05	Sphingobacterium sp. 21 ASM19284v1
G000195975	102	2434428	4.189895942701941e-05	Synechococcus sp. WH 8102 ASM19597v1
G001648575	102	4677891	2.1804697886291064e-05	Bacillus horikoshii DSM 8719
G001868205	102	1979372	5.153149584817811e-05	Oenococcus oeni AWRIB150
G900115365	102	4624179	2.2057969641746133e-05	Anaerocolumna aminovalerica DSM 1283
G900100065	102	6244063	1.633551743472159e-05	Aneurinibacillus migulanus DSM 2895 IMG-taxon 2615840722 annotated assembly
G000425645	102	3089149	3.3018802265607776e-05	Gaetbulibacter saemankumensis DSM 17032
G001513155	102	2563040	3.979649166614645e-05	Syntrophomonas sp. DTU018 ASM151315v1
G001029295	102	5306296	1.9222448201155758e-05	Peptococcaceae bacterium CEB3 ASM102929v1
G000620065	102	3034817	3.36099343057588e-05	Meiothermus cerbereus DSM 11376
G001368815	102	2925430	3.4866669173420656e-05	Paraliobacillus sp. PM-2 PRJEB5513_assembly_1
