gotu	covered_length	total_length	coverage_ratio	strain
G002020715	251	2386266	0.00010518525596056769	Solemya velum gill symbiont isolate NJ-SRI3
G900103215	251	6057242	4.143800099121019e-05	Kriegella aquimaris DSM 19886
G000013185	251	686194	0.00036578576903907643	Baumannia cicadellinicola str. Hc (Homalodisca coagulata)
G000436455	251	4493879	5.585375129147892e-05	Clostridium clostridioforme CAG:132 MGS132
G001426945	251	4741043	5.294193703790495e-05	Pseudolabrys sp. Root1462 Root1462
G900060365	251	3514819	7.141192761277323e-05	Legionella pneumophila 2531STDY5467373 10771_1#92
G000519125	251	3627185	6.919966861353915e-05	Desulfocurvus vexinensis DSM 17965
G000431875	251	2830982	8.866181416907631e-05	Firmicutes bacterium CAG:24 MGS24
G900130015	251	4977298	5.0428967684876415e-05	Desulfofustis glycolicus DSM 9705
G000769915	251	3800758	6.60394584448681e-05	Flavobacterium beibuense F44-8
G000620665	251	2785891	9.009684872810888e-05	Sphingomonas sp. URHD0057 ASM62066v1
G000438965	251	628184	0.0003995644588209824	actinobacterium SCGC AAA028-I14 ASM43896v2
G000431855	251	2256374	0.00011124042379499144	Clostridium sp. CAG:352 MGS352
G900107335	251	3317747	7.565374936666359e-05	Nitrosomonas sp. Nm58 IMG-taxon 2675903036 annotated assembly
G000576165	251	2147181	0.00011689745764330069	Zymomonas mobilis subsp. mobilis str. CP4 = NRRL B-14023 ASM57616v1
G000245015	251	4265146	5.884909918675703e-05	Beggiatoa alba B18LD
G002020385	251	2073110	0.00012107413499524869	Solemya velum gill symbiont isolate MA-KB27
G000401215	251	3983371	6.30119564559766e-05	Clostridium sartagoforme AAU1
G001915895	251	1839501	0.00013645004813805483	Clostridiales bacterium 59_14 ASM191589v1
G000397065	251	4020008	6.243768669117076e-05	Marinobacter lipolyticus SM19
G000429965	251	4796810	5.232644194787786e-05	Desulfobulbus mediterraneus DSM 13871
G900104445	251	5008860	5.011120294837548e-05	Desulforhopalus singaporensis DSM 12130
G001582555	251	3427391	7.323354703329734e-05	Legionella pneumophila TL-12
G001600985	251	3428293	7.321427894290249e-05	Legionella pneumophila NY30
G000153345	251	3924755	6.395303655896992e-05	Neptuniibacter caesariensis MED92
G000718005	250	6026369	4.1484349863076753e-05	Actinoalloteichus cyanogriseus NRRL B-2194
G000055945	249	1719014	0.00014485047823926972	Lawsonia intracellularis PHE/MN1-00
G900103665	249	8060701	3.0890613607923184e-05	Pedobacter steynii DSM 19110
G001263175	249	4350553	5.7234103342724475e-05	Vulgatibacter incomptus DSM 27710
G001602955	248	2714328	9.136699765098397e-05	Campylobacterales bacterium Epsilon_01 ASM160295v1
G000020685	247	3855329	6.406716521469374e-05	Deinococcus deserti VCD115
G000426685	247	4460203	5.537864532174881e-05	Solimonas flava DSM 18980
G000373265	246	4581480	5.369443935147594e-05	Pontibacter roseus DSM 17521
G000420825	246	3711555	6.627949740742088e-05	Butyrivibrio sp. AE2015 ASM42082v1
G000025345	243	5322497	4.5655262933919926e-05	Geodermatophilus obscurus DSM 43160
G001482195	243	3988191	6.09298802389354e-05	Luteimonas abyssi XH031
G900105875	242	3238349	7.472943774744476e-05	Nitrosomonas ureae Nm10 IMG-taxon 2671180029 annotated assembly
G000217635	242	444925	0.0005439118952632466	Buchnera aphidicola (Cinara tujafilina)
G000349745	242	280663	0.0008622440435682652	Candidatus Portiera aleyrodidarum TV
G000430785	241	5411691	4.453321521868118e-05	Bacillus panaciterrae DSM 19096
G000967425	241	4577425	5.264968841652239e-05	Rhizobium sp. NT-26 ASM96742v1
G000296695	241	3987205	6.044334314388149e-05	Rheinheimera nanhaiensis E407-8
G000300075	241	351658	0.0006853249463967833	Candidatus Portiera aleyrodidarum BT-B-HRs BT-B ASM30007v1
G000007725	241	618379	0.0003897286292063605	Buchnera aphidicola str. Bp (Baizongia pistaciae)
G001577755	240	4143738	5.7918719764618326e-05	Rufibacter sp. DG15C ASM157775v1
G000424385	239	4588273	5.208931552241987e-05	Butyrivibrio sp. LC3010 ASM42438v1
G000878885	239	5973463	4.001029218729571e-05	Aneurinibacillus migulanus nagano
G000192435	238	4257286	5.590416053795775e-05	Gordonia neofelifaecis NRRL B-59395
G001693295	238	3304088	7.203197977777832e-05	Synechococcus sp. PCC 8807 ASM169329v1
G000767135	237	3913703	6.055646021172276e-05	Cellulomonas cellasea DSM 20118
G000015025	237	2443540	9.699043191435376e-05	Acidothermus cellulolyticus 11B
G001547995	237	3198265	7.410267754548169e-05	Asaia bogorensis NBRC 16594
G001730525	236	4686666	5.0355625939633846e-05	Arcticibacter eurypsychrophilus MJ9-5
G001483135	235	4804721	4.89102280860845e-05	Solirubrum puertoriconensis MC1A
G000747525	235	5329010	4.409824714158915e-05	Sphingobacterium sp. ML3W ASM74752v1
G001676785	235	3074045	7.64465061506907e-05	Brachyspira hyodysenteriae ATCC 27164 B-78
G001012735	235	1541635	0.00015243556354130517	Lactobacillus jensenii IM1
G001302245	233	6452579	3.61095927690308e-05	Chitinophagaceae bacterium PMP191F ASM130224v1
G001897525	233	4727320	4.9287968658774954e-05	Bacteroidetes bacterium 43-16 ASM189752v1
G900107125	232	2954329	7.852883006598114e-05	Eubacterium barkeri VPI 5359
G001507665	232	3264334	7.107115877235602e-05	Deinococcus actinosclerus BM2
G000980655	231	1883603	0.00012263730733068487	Rhodospirillum sp. UNK.MGS-17 ASM98065v1
G900111825	231	5803831	3.980129676415457e-05	Pedobacter suwonensis DSM 18130
G000423025	230	3330647	6.905565194990642e-05	Gordonia shandongensis DSM 45094
G000576555	228	5252070	4.341145491206324e-05	Hymenobacter swuensis DY53
G000478785	228	3288779	6.932664067728479e-05	Deinococcus wulumuqiensis R13
G001263205	228	12191466	1.8701606517214584e-05	Labilithrix luteola DSM 27648
G001931535	228	16040666	1.4213873663350387e-05	Minicystis rosea DSM 24000
G001904615	227	4065636	5.5833822801647764e-05	Limnothrix rosea IAM M-220
G000183405	227	2216552	0.00010241131270549936	Calditerrivibrio nitroreducens DSM 19672
G000736515	226	2617694	8.633553043251045e-05	Schleiferia thermophila str. Yellowstone isolate OS-Red
G001829935	226	862668	0.0002619779567574084	Tenericutes bacterium GWA2_38_26 ASM182993v1
G000422825	225	4060447	5.5412618364431305e-05	Nocardioides insulae DSM 17944
G000620065	223	3034817	7.348054264886483e-05	Meiothermus cerbereus DSM 11376
G001689415	221	3102289	7.123772156623705e-05	Bacteroidales bacterium M2 ASM168941v1
G001777945	221	2780121	7.949294293305938e-05	Candidatus Edwardsbacteria bacterium RIFOXYD12_FULL_50_11 ASM177794v1
G001078055	220	4820793	4.563564542182168e-05	Rufibacter sp. DG31D ASM107805v1
G900107305	220	3193061	6.889940405147287e-05	Thermoactinomyces sp. DSM 45892 IMG-taxon 2693429913 annotated assembly
G001790445	219	856182	0.0002557867369321009	Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_41_12 ASM179044v1
G000372265	219	695943	0.00031468094369797525	actinobacterium SCGC AAA023-J06 ASM37226v1
G000963925	217	3105087	6.988532044351737e-05	Acetobacter cibinongensis 4H-1
G000380485	216	4225368	5.1119807789522714e-05	Gordonia kroppenstedtii DSM 45133 NP8-5
G000311765	216	3816232	5.6600332474545575e-05	Gluconobacter oxydans H24
G000420645	215	4515285	4.761604195526971e-05	Nevskia ramosa DSM 11499
G001574635	214	1846523	0.0001158934927970028	Francisella tularensis NO-15/2011
G000143985	214	4653970	4.5982247414572934e-05	Sediminispirochaeta smaragdinae DSM 11293
G000158915	212	11030030	1.9220255973918476e-05	Streptomyces himastatinicus ATCC 53653
G001399675	211	5044184	4.183035353190922e-05	Alicyclobacillus ferrooxydans TC-34
G000633375	211	3876324	5.44330143713477e-05	Myroides odoratimimus H1bi
G000230895	211	6415739	3.288787152968661e-05	Mycobacterium rhodesiae NBB3
G000720335	208	4163496	4.995801605189485e-05	Marmoricola aequoreus NRRL B-24464
G000431455	207	2501735	8.274257665180365e-05	Parasutterella excrementihominis CAG:233 MGS233
G001424455	207	4368819	4.738122591025172e-05	Geodermatophilus sp. Leaf369 Leaf369
G000308755	207	7588197	2.727920743227937e-05	Nocardia pneumoniae NBRC 100136
G000716715	207	11445570	1.8085599930802923e-05	Dactylosporangium aurantiacum NRRL B-8018
G001603695	206	2836332	7.26290152210672e-05	Bacteroidales bacterium Bact_24 ASM160369v1
G001914715	206	5044779	4.083429621000246e-05	Ktedonobacter sp. 13_2_20CM_53_11 ASM191471v1
G000218785	205	2591567	7.910272047761065e-05	Idiomarina sp. A28L A28LD_1.0
G900105105	205	4505800	4.5496915087220916e-05	Maribacter sp. MAR_2009_60 IMG-taxon 2675903128 annotated assembly
G000422945	204	3445768	5.920305719944001e-05	Pedobacter oryzae DSM 19973
G000195835	203	4345492	4.671507852275416e-05	Mycobacterium bovis AF2122/97
G000427885	203	5735294	3.5394872520920464e-05	Glycomyces tenuis DSM 44171
G000156275	201	2391417	8.405058590785297e-05	Caldanaerobacter subterraneus subsp. pacificus DSM 12653
G000372445	201	2300451	8.73741714124752e-05	Corynebacterium ulceribovis DSM 45146
G000024545	200	6841557	2.923311170249696e-05	Stackebrandtia nassauensis DSM 44728
G000425185	200	4620652	4.328393482131959e-05	Pleomorphomonas koreensis DSM 23070
G001038505	200	5563485	3.5948690434143345e-05	Puniceibacterium sp. IMCC21224 ASM103850v1
G000379125	198	4824446	4.104098170028227e-05	Methylosinus sp. LW4 ASM37912v1
G000009845	198	853092	0.00023209688990167532	Onion yellows phytoplasma OY-M onion yellows
G000182745	198	3513191	5.635901947830334e-05	Komagataeibacter medellinensis NBRC 3288
G000308875	198	8383303	2.361837571658808e-05	Nocardia transvalensis NBRC 15921
G001603385	197	2624508	7.506168775252352e-05	Bacteroidales bacterium Bact_04 ASM160338v1
G001768395	197	3620940	5.440576203969135e-05	Bacteroidetes bacterium GWD2_45_23 ASM176839v1
G000224335	197	3279329	6.007326498805091e-05	Bizionia argentinensis JUB59
G000429005	195	3709060	5.257396752816077e-05	Novosphingobium acidiphilum DSM 19966
G001428805	195	3919167	4.975547099677049e-05	Aeromicrobium sp. Root236 Root236
G000014285	195	2708355	7.199942400460797e-05	Granulibacter bethesdensis CGDNIH1
G000427425	195	2499862	7.800430583768224e-05	Caldanaerobius polysaccharolyticus DSM 13641
G000272475	195	4539029	4.29607301473509e-05	Novosphingobium sp. Rr 2-17 ASM27247v1
G001242845	195	532684	0.0003660706910663733	Candidatus Westeberhardia cardiocondylae obscurior isolate BR-alpha
G001296055	195	4267112	4.5698355234172436e-05	Novosphingobium sp. AAP93 ASM129605v1
G002002505	194	2361102	8.216502294267677e-05	Leptospirillum ferriphilum DX
G000374445	194	8119858	2.3892043432286624e-05	Actinokineospora enzanensis DSM 44649
G000455165	194	6137283	3.161007892254602e-05	Mycobacterium iranicum UM_TJL
G900110635	193	3721622	5.185910874344573e-05	Lachnospiraceae bacterium NE2001 IMG-taxon 2593339258 annotated assembly
G000312385	192	4503402	4.2634435033781126e-05	Tsukamurella sp. 1534 ASM31238v1
G000240165	192	8095515	2.371683580352825e-05	Streptomyces cattleya NRRL 8057 = DSM 46488
G900143275	191	2928185	6.522811912498698e-05	Nitrosomonas cryotolerans ATCC 49181
G001603565	191	2408387	7.930619123919869e-05	Bacteroidales bacterium Bact_18 ASM160356v1
G000524575	188	1881193	9.99365827961299e-05	Francisella tularensis subsp. holarctica PHIT-FT049
G001424305	188	4753721	3.954796674015997e-05	Pedobacter sp. Leaf176 Leaf176
G000832545	188	5988187	3.139514514159294e-05	Pedobacter sp. NL19 ASM83254v1
G000308835	187	10155283	1.841406093754354e-05	Nocardia vinacea NBRC 16497
G000433375	187	4768711	3.921395110754248e-05	Bacteroides faecis CAG:32 MGS32
G900107185	187	2673997	6.993276357452907e-05	Ruminococcaceae bacterium YAD3003 IMG-taxon 2593339208 annotated assembly
G001567505	186	2971784	6.258866727864475e-05	Acidobacteria bacterium OLB17 ASM156750v1
G000800395	186	3531443	5.26696877168908e-05	Deinococcus swuensis DY59 isolate soil
G000258405	186	3658997	5.0833602760537927e-05	Ignavibacterium album JCM 16511
G000746025	184	3649665	5.041558608803822e-05	Clostridiales bacterium DRI-13 ASM74602v1
G000011685	184	2922384	6.296229379848781e-05	Gluconobacter oxydans 621H
G001575095	184	3462857	5.313531572340411e-05	Acinetobacter haemolyticus JKSF06
G001922575	183	3876499	4.7207544745916355e-05	Neptunomonas phycophila CECT 8716
G000192845	183	6226409	2.9390937858402814e-05	Sphingobacterium sp. 21 ASM19284v1
G000601455	183	2892465	6.326783556585819e-05	Fervidicella metallireducens AeB
G000308715	182	9731570	1.870201827659874e-05	Nocardia tenerifensis NBRC 101015
G000404025	182	2378643	7.651421419691816e-05	Caldicellulosiruptor sp. F32 f32_1
G001803955	181	1369490	0.0001321659887987499	Nitrospirae bacterium RIFOXYB2_FULL_43_5 ASM180395v1
G001311885	181	2581434	7.01160672711369e-05	Syntrophomonas palmitatica JCM 14374
G000231445	181	2454778	7.373375515016022e-05	Commensalibacter intestini A911
G000429465	181	4712065	3.841203378985646e-05	Algoriphagus vanfongensis DSM 17529
G000485815	180	3180043	5.6603008198316815e-05	Synechococcus sp. NKBG15041c ASM48581v1
G000332095	180	5776957	3.11582724261233e-05	Leptolyngbya sp. PCC 6406 ASM33209v2
G000715475	180	3319479	5.4225376934151416e-05	Synechococcus sp. NKBG042902 ASM71547v1
G000635715	180	1368538	0.0001315272210198036	Prochlorococcus sp. scB245a_518I6 De novo assembly of single-cell genomes
G000212395	180	1898865	9.47934687300045e-05	Thermodesulfobium narugense DSM 14796
G000634355	180	907618	0.0001983213202029929	Prochlorococcus sp. scB243_498N8 De novo assembly of single-cell genomes
G001627475	180	926852	0.00019420576316391398	Prochlorococcus sp. REDSEA-S28_B1 ASM162747v1
G001693255	180	3345085	5.381029181620198e-05	Synechococcus sp. PCC 7003 ASM169325v1
G000266925	179	2160700	8.284352293238303e-05	Acetomicrobium mobile DSM 13181
G000381545	179	5193701	3.4464825757200886e-05	Rhodonellum psychrophilum GCM71 = DSM 17998
G900141855	178	5036817	3.533977907079014e-05	Pseudozobellia thermophila DSM 19858
G000817955	177	3618700	4.891259292010943e-05	Geobacter pickeringii G13
G001952075	176	2603122	6.761112233694771e-05	Bartonella apis PEB0122
G000024385	176	5639016	3.1211119103049183e-05	Thermomonospora curvata DSM 43183
G900061635	175	3365082	5.2004676260489345e-05	Legionella pneumophila 2531STDY5467426
G900057755	175	3351397	5.2217030688993276e-05	Legionella pneumophila 2531STDY5467399
G000376665	174	3098881	5.6149300344221025e-05	Meiothermus ruber DSM 1279 ASM37666v1
G000430605	174	3338457	5.211988652242638e-05	Anaeroarcus burkinensis DSM 6283
G000092125	174	3721669	4.675321744088472e-05	Meiothermus silvanus DSM 9946
G000716595	174	8934493	1.9475083812814e-05	Saccharothrix sp. NRRL B-16314 ASM71659v1
G000380185	172	3787626	4.541103055053482e-05	Thiothrix flexilis DSM 14609
G001574935	171	1819134	9.400077179581054e-05	Francisella tularensis FDC205
G000731315	171	6455027	2.6490981370023703e-05	Neorhizobium galegae bv. orientalis str. HAMBI 540
G001592755	171	3656935	4.676047017516035e-05	Bdellovibrio bacteriovorus BER2
G900110645	170	6220808	2.73276397535497e-05	Lewinella agarilytica DSM 24740
G000437715	170	2018079	8.423852584561853e-05	Catenibacterium sp. CAG:290 MGS290
G001515265	170	2076422	8.187160413441969e-05	Candidatus Dichloromethanomonas elyunquensis ASM151526v1
G000759955	170	1672416	0.0001016493504008572	Prochlorococcus marinus str. MIT 9201
G001304615	169	3268085	5.171224126667452e-05	Methanosarcina flavescens E03.2
G900115655	169	2815061	6.003422305946479e-05	Ruminobacter amylophilus DSM 1361
G001790855	168	2681228	6.265785677309054e-05	Candidatus Schekmanbacteria bacterium RIFCSPLOWO2_02_FULL_38_14 ASM179085v1
G000333035	167	4140890	4.0329494384057536e-05	Gordonia sihwensis NBRC 108236
G000733925	167	5550230	3.0088843165058024e-05	Arenibacter algicola TG409
G001424525	167	4456718	3.7471520522501086e-05	Methylobacterium sp. Leaf399 Leaf399
G000265075	166	3633701	4.5683450564589656e-05	Nitritalea halalkaliphila LW7
G001440465	165	3881667	4.250751030420693e-05	Bacillus velezensis NBIF-003
G000341795	165	5824349	2.8329346335530373e-05	Rhodococcus triatomae BKS 15-14
G000257745	165	4434836	3.7205434428691385e-05	Mycobacterium xenopi RIVM700367
G000706645	164	1534143	0.00010690007385230712	Bartonella rochalimae ATCC BAA-1498
G000688095	163	6572728	2.4799444005594025e-05	Solirubrobacterales bacterium URHD0059 ASM68809v1
G000420025	162	4470560	3.623707097097455e-05	Patulibacter americanus DSM 16676
G000299115	162	1410127	0.00011488326937928285	alpha proteobacterium HIMB59 ASM29911v1
G001583415	160	5349645	2.9908526640552784e-05	Mycobacterium phlei CCUG21000
G000744105	160	4514366	3.544240763819327e-05	Maribacter forsetii DSM 18668
G000426765	159	3823881	4.158079187087674e-05	Vibrio litoralis DSM 17657
G000190415	158	2847648	5.548438571059344e-05	Candidatus Odyssella thessalonicensis L13
G000179635	158	4482087	3.525143532466014e-05	Ruminococcus albus 7 = DSM 20455 7
G000342045	158	4870514	3.2440107963964376e-05	Magnetospirillum caucaseum SO-1
G001548455	158	5826863	2.711579112122595e-05	Fischerella sp. NIES-3754 ASM154845v1
G000773015	157	4512819	3.4789784389757264e-05	Lysinibacillus odysseyi 34hs-1 = NBRC 100172 ASM77301v1
G000963705	157	3832037	4.097037685178927e-05	Elstera litoralis Dia-1
G000812565	157	8065497	1.946563243405831e-05	Flammeovirga sp. OC4 ASM81256v1
G001476695	157	3552733	4.4191331011928e-05	Novosphingobium barchaimii NS277
G001780165	156	3722320	4.190934685894818e-05	Candidatus Eisenbacteria bacterium RBG_16_71_46 ASM178016v1
G001574735	156	1862120	8.377548170901983e-05	Francisella tularensis NO-7/2011
G002013915	155	7035113	2.2032339779048324e-05	Mucilaginibacter pedocola TBZ30
G000264055	154	3955605	3.893209761844269e-05	Flavobacterium sp. ACAM 123 Flav123_1.0
G000010525	154	5369772	2.867905750933187e-05	Azorhizobium caulinodans ORS 571
G000702325	154	2655367	5.7995749740054765e-05	Thiomicrospira sp. Milos-T2 ASM70232v1
G900107465	154	5214558	2.953270440179206e-05	Rhodonellum ikkaensis DSM 17997
G000434195	154	1264259	0.00012181048345315319	Clostridium sp. CAG:780 MGS780
G000526395	154	2105968	7.312551757671532e-05	Aminobacterium mobile DSM 12262
G000374025	153	8129284	1.8820845722698334e-05	Spirosoma panaciterrae DSM 21099
G000212675	153	4200534	3.642394038472251e-05	Desulfovibrio africanus str. Walvis Bay
G000400935	153	1123322	0.0001362031545718859	Spiroplasma chrysopicola DF-1
G000400955	153	1107344	0.00013816844630033665	Spiroplasma syrphidicola EA-1
G000262405	153	7082538	2.160242557117237e-05	Microvirga lotononidis WSM3557
G000484535	152	4724791	3.217073517114302e-05	Gloeobacter kilaueensis JS1
G000302595	151	4228921	3.57065076410744e-05	Pedobacter arcticus A12
G000422905	151	8329305	1.812876344424895e-05	Paenibacillus alginolyticus DSM 5050 = NBRC 15375 DSM 5050
G900102435	151	2861023	5.277832439655326e-05	Sporolituus thermophilus DSM 23256
G000437635	151	1829798	8.252277027300282e-05	Sutterella sp. CAG:521 MGS521
G000427785	151	6111684	2.4706774761260562e-05	Massilia alkalitolerans DSM 17462
G001602545	151	5172400	2.919341118242982e-05	bacteria symbiont BFo1 of Frankliniella occidentalis SwAb130
G001652725	150	3999136	3.7508101749978e-05	Pedobacter sp. CCM 8644 ASM165272v1
G000373665	149	8646873	1.723166282192418e-05	Streptomyces sp. BoleA5 ASM37366v1
G000702845	149	3213641	4.6364855315201665e-05	Lachnospiraceae bacterium FE2018 ASM70284v1
G001803345	149	4399495	3.386752343166659e-05	Melioribacter sp. GWF2_38_21 ASM180334v1
G000430665	148	4903219	3.0184252426824094e-05	Aquimarina muelleri DSM 19832
G000565175	148	1175131	0.00012594340545862547	Spiroplasma culicicola AES-1
G001017175	148	6472445	2.2866165722536074e-05	Microvirga vignae BR3299
G000739535	148	8384694	1.7651210646446965e-05	Candidatus Vecturithrix granuli ASM73953v1
G000518665	147	4029781	3.647840912446607e-05	Microvirga flocculans ATCC BAA-817
G000176095	147	4086210	3.5974656221780086e-05	Legionella longbeachae D-4968
G000341065	147	6263929	2.3467698947417827e-05	Nocardiopsis halotolerans DSM 44410
G900103135	147	2718640	5.407115322367066e-05	Halarsenatibacter silvermanii SLAS-1
G000425945	146	6640086	2.1987667027204167e-05	Solirubrobacter sp. URHD0082 ASM42594v1
G001442625	146	6517553	2.240104530028371e-05	Pedobacter ginsenosidimutans KACC 14530
G000332155	145	6894060	2.10325990780469e-05	Kamptonema formosum PCC 6407
G900119345	145	3706009	3.912564702352315e-05	Bacillus sp. ru9509.4 RU9509.4
G001044235	145	7379520	1.9648974459043407e-05	Mycobacterium chlorophenolicum DSM 43826
G900094985	145	3615064	4.010993996233538e-05	Bacillus sp. nio-1130 NIO-1130
G000154825	144	2284703	6.3027885900268e-05	Anaerofustis stercorihominis DSM 17244
G001021385	144	6177406	2.3310755355888862e-05	Mycobacterium sp. EPa45 ASM102138v1
G001566965	144	3040136	4.736630203385638e-05	Methylothermaceae bacteria B42 2044C_megahit
G000711805	144	4463095	3.226460561560979e-05	Vibrio rhizosphaerae DSM 18581
G001083795	144	8064387	1.7856285914850067e-05	Streptomyces sp. SBT349 Nocardiopsis_sp_SBT349_SPAdes_SSPACE
G000010305	144	4636964	3.105480223698092e-05	Gemmatimonas aurantiaca T-27
G000425145	144	4021020	3.5811808943999284e-05	Pedobacter glucosidilyticus DSM 23534
G900109895	144	5092396	2.8277455248963358e-05	bacterium A37T11 IMG-taxon 2671180114 annotated assembly
G000373105	144	7082771	2.0331025808966576e-05	Lewinella persica DSM 23188
G000817115	143	1441181	9.922417794850196e-05	marine actinobacterium MedAcidi-G2B ASM81711v1
G000153765	143	2992730	4.778245949350593e-05	Mariprofundus ferrooxydans PV-1
G000422965	143	5230452	2.7339893378239588e-05	Pleomorphomonas oryzae DSM 16300
G000024665	142	3842635	3.695380903989059e-05	Fibrobacter succinogenes subsp. succinogenes S85 ASM2466v1
G001296005	142	5784559	2.454811161922629e-05	alpha proteobacterium AAP38 ASM129600v1
G000025945	142	3659634	3.8801694377087984e-05	Desulfotalea psychrophila LSv54
G000374165	141	7589313	1.8578756733316967e-05	Frankia elaeagni BMG5.12
G000518865	141	5335054	2.6428973352472158e-05	Bacillus sp. J37 ASM51886v1
G000744435	141	1714776	8.222648322579742e-05	Hippea jasoniae Mar08-272r
G000378425	141	4476185	3.150003853728119e-05	Cohnella laeviribosi DSM 21336
G000432515	141	2702747	5.216914494771431e-05	Bacteroides sp. CAG:545 MGS545
G000565195	141	1132608	0.00012449143922698764	Spiroplasma mirum ATCC 29335 SMCA
G000250675	141	9436348	1.4942221291542025e-05	Nocardia brasiliensis ATCC 700358 HUJEG-1
G000435615	141	2118260	6.656406673401754e-05	Firmicutes bacterium CAG:238 MGS238
G000019285	139	2049711	6.78144382305603e-05	Francisella philomiragia subsp. philomiragia ATCC 25017
G900104335	138	3242047	4.256570000373221e-05	Pseudobutyrivibrio sp. YE44 IMG-taxon 2593339244 annotated assembly
G000021745	138	4305430	3.2052547596871857e-05	Methylocella silvestris BL2
G000069925	138	879959	0.00015682548846025781	Candidatus Phytoplasma australiense ASM6992v1
G000760255	138	1752772	7.873243068693476e-05	Prochlorococcus marinus str. SS2
G000633455	138	6708080	2.057220545968444e-05	Pedobacter jeongneungensis H1ai
G000495255	138	611462	0.00022568859553005746	Wheat blue dwarf phytoplasma WBD
G000202835	137	4214744	3.2504939801800535e-05	Acidiphilium multivorum AIU301 ASM20283v1
G001592935	137	4189908	3.2697615317567835e-05	Roseivirga echinicomitans KMM 6058
G000751295	137	7428968	1.8441323209360976e-05	bacterium YEK0313 Rasbobacterium massiliensis
G000738775	136	5134337	2.648832750947201e-05	Rhodococcus defluvii Ca11
G000296795	136	4087350	3.327339229574174e-05	Candidatus Jettenia caeni ASM29679v1
G001552515	136	7336786	1.853672711729632e-05	Microbispora mesophila NBRC 14179 = JCM 3151 NBRC 14179
G002002665	135	2340676	5.76756458390653e-05	Leptospirillum ferriphilum ZJ
G000716805	135	10925884	1.2355979616843818e-05	Streptomyces yerevanensis NRRL B-16943
G000328625	135	2649255	5.0957722076583795e-05	Halobacteroides halobius DSM 5150
G000023125	135	6967790	1.937486634930157e-05	Dyadobacter fermentans DSM 18053
G001969935	135	4265366	3.1650273388028135e-05	Leptospira weilii serovar Heyan L231
G001280545	135	2475669	5.453071472801897e-05	Leptospirillum ferriphilum Sp-Cl
G900129785	134	4978503	2.691572145281423e-05	Algoriphagus halophilus DSM 15292
G001004445	134	711474	0.00018834138703592823	candidate division Kazan bacterium GW2011_GWB1_52_7 ASM100444v1
G000474945	134	4186503	3.2007620680075946e-05	Solimonas soli DSM 21787
G000518105	133	1787929	7.438774134767096e-05	Bartonella vinsonii subsp. berkhoffii ATCC 51672
G001932225	133	1821814	7.300415959038628e-05	Bartonella henselae A235
G000425385	133	6110349	2.1766350825460216e-05	Pseudoduganella violaceinigra DSM 15887
G000166275	133	4787724	2.7779379095369743e-05	Algoriphagus machipongonensis PR1
G000599865	132	3807137	3.467172313473353e-05	Deinococcus phoenicis 1P10ME
G000711955	132	5780610	2.2834960324256438e-05	Nevskia soli DSM 19509
G000195855	132	3268203	4.0389167992318714e-05	Mycobacterium leprae TN
G001787335	131	3505604	3.736873873945831e-05	Kozakia baliensis DSM 14400
G900101875	131	7206603	1.8177773910953608e-05	Mucilaginibacter pineti 47C3B
G001042545	131	1862322	7.034229311579845e-05	Francisella noatunensis subsp. orientalis FNO24
G000686705	131	4101506	3.193948759309385e-05	Clostridium hydrogeniformans DSM 21757
G000157895	130	6577228	1.9765165507414368e-05	Mycobacterium kansasii ATCC 12478
G000975265	130	3215823	4.0425110461614336e-05	Mycobacterium lepromatosis FJ924
G000437495	130	2409897	5.394421421330455e-05	Prevotella sp. CAG:485 MGS485
G000432475	129	2744059	4.7010651010054816e-05	Clostridium sp. CAG:127 MGS127
G001437665	129	1091054	0.00011823429454454134	Actinobacteria bacterium BACL2 MAG-120820-bin50 ASM143766v1
G001805105	129	1986041	6.495334184943815e-05	Nitrospirae bacterium GWF2_44_13 ASM180510v1
G000550765	129	3905082	3.303387739361171e-05	Komagataeibacter xylinus E25
G001593005	129	4243716	3.0397887134765853e-05	Roseivirga ehrenbergii KMM 6017
G001418205	129	4189249	3.079310874097004e-05	Marinomonas fungiae JCM 18476 ASM141820v1
G000496075	128	4300776	2.9762070844889387e-05	Lutibaculum baratangense AMV1
G001485475	128	2427900	5.272045800897895e-05	Tepidanaerobacter syntrophicus JL
G000019845	128	4418616	2.8968346649720184e-05	Beijerinckia indica subsp. indica ATCC 9039
G001007995	128	3236984	3.954298198570027e-05	'Deinococcus soli' Cha et al. 2014 N5
G000953715	128	2053097	6.234483806658916e-05	Defluviitoga tunisiensis isolate L3
G001768015	127	1451781	8.747875884861421e-05	Alphaproteobacteria bacterium RIFCSPLOWO2_02_FULL_40_19 ASM176801v1
G000015665	127	1704176	7.45228192393274e-05	Prochlorococcus marinus str. MIT 9515
G000165795	126	2630170	4.7905648684305574e-05	Aminomonas paucivorans DSM 12260
G000802235	126	4416081	2.8532085348977974e-05	Sinomonas humi MUSC 117
G000230935	126	7281599	1.7303891631494674e-05	Mycobacterium rhodesiae JS60
G000328765	126	2761252	4.563147441812627e-05	Tepidanaerobacter acetatoxydans Re1 ASM32876v2
G000284075	126	1305467	9.65171850379979e-05	Rickettsia rhipicephali str. 3-7-female6-CWPP
G000759345	125	3786651	3.3010699956241016e-05	Halomonas xinjiangensis TRM 0175
