gotu	covered_length	total_length	coverage_ratio	strain
G000165675	100	1638971	6.1013892253127116e-05	Leuconostoc fallax KCTC 3537
G000153045	100	3280236	3.0485611401130896e-05	Synechococcus sp. WH 5701 ASM15304v1
G000353565	100	5155092	1.9398295898501908e-05	Brevibacillus borstelensis AK1
G001649505	100	6434665	1.5540824580611423e-05	Brevibacillus brevis GZDF3.1
G000422425	100	5325321	1.8778210740723424e-05	Oceanospirillum beijerinckii DSM 7166
G000296715	100	6589487	1.5175688183313815e-05	Brevibacillus brevis X23
G001746755	100	3638804	2.7481557127012062e-05	Magnetovibrio blakemorei MV-1
G000372125	100	979689	0.0001020732089469209	zeta proteobacterium SCGC AB-604-O16 ASM37212v1
G000024005	100	9127347	1.0956086144199404e-05	Chitinophaga pinensis DSM 2588
G001644645	100	5940863	1.683257129477653e-05	Flavisolibacter sp. LCS9 ASM164464v1
G000179775	100	3731054	2.680207791149632e-05	Ahrensia sp. R2A130 ASM17977v1
G002020935	100	2549090	3.922968588790509e-05	Solemya velum gill symbiont isolate NC-DML8
G001654455	100	5627734	1.7769141185422056e-05	Niabella ginsenosidivorans BS26
G001455825	100	942394	0.00010611272991975756	Dehalococcoidia bacterium SCGC AB-540-C11 ASM145582v1
G000346255	100	6020449	1.6610056824665404e-05	Brevibacillus brevis FJAT-0809-GLX
G000753855	100	2623309	3.8119794503811786e-05	Thermoactinomyces sp. Gus2-1 ASM75385v1
G000270285	100	3123671	3.201361475008091e-05	Eggerthella sp. YY7918 ASM27028v1
G001868275	100	1875288	5.332514259143129e-05	Oenococcus oeni AWRIB316
G001867465	100	1898461	5.267424508588799e-05	Oenococcus oeni AWRIB1116
G001867835	100	1886021	5.3021678973882054e-05	Oenococcus oeni AWRIB333
G001939485	100	1891607	5.2865103586527224e-05	Oenococcus oeni AWRIB867
G001868105	100	1934790	5.1685195809364326e-05	Oenococcus oeni AWRIB126
G001436115	100	1929842	5.181771357447916e-05	Lactobacillus brantae DSM 23927
G000313565	100	3615034	2.7662257118466936e-05	Dielma fastidiosa JC13
G001856685	100	2207832	4.5293301301910655e-05	Actinomyces sp. VUL4_3 ASM185668v1
G002000055	100	3989979	2.5062788551017437e-05	Marinicella sp. F2 ASM200005v1
G000152065	100	2337730	4.2776539634602796e-05	Corynebacterium pseudotuberculosis I19
G900120165	100	1741785	5.7412367198018125e-05	Ezakiella massiliensis Marseille-P2951
G000468015	100	3096487	3.229466166013292e-05	Ruminococcus callidus ATCC 27760
G001701045	100	3585187	2.7892547864309448e-05	Cloacibacillus porcorum CL-84
G000376785	100	6564965	1.5232373668404935e-05	Hahella ganghwensis DSM 17046
G001438015	100	1459716	6.850647660229798e-05	Cryomorphaceae bacterium BACL18 MAG-120924-bin36 ASM143801v1
G001869985	100	1946661	5.137001254969406e-05	Oenococcus oeni AWRIB889
G000750515	100	1389513	7.196766061202739e-05	Weissella ceti WS74
G001748185	100	6280694	1.5921807367147644e-05	Brevibacillus brevis NBRC 110488
G001049895	100	2843796	3.5164266353845356e-05	Rubeoparvulum massiliense mt6
G001945525	100	2740565	3.648882620919409e-05	Ileibacterium valens NYU-BL-A3
G001868045	100	1890640	5.289214234333347e-05	Oenococcus oeni AWRIB117
G000242195	100	4414579	2.265221666664024e-05	Erysipelotrichaceae bacterium 21_3 Erys_bact_21_3_V1
G001184755	100	6134829	1.6300372838427934e-05	Bacillus sp. FJAT-27238 ASM118475v1
G000435575	100	2681921	3.728670605882873e-05	Clostridium sp. CAG:230 MGS230
G900115205	100	3206962	3.1182159314641083e-05	Robiginitalea myxolifaciens DSM 21019
G900101595	100	7267586	1.3759727095076687e-05	Paenibacillus sp. cl123 CL123
G000373105	100	7082771	1.4118767922893454e-05	Lewinella persica DSM 23188
G001653295	100	2335383	4.2819528959489726e-05	Corynebacterium pseudotuberculosis E55
G001696935	100	1791297	5.582547171127959e-05	Francisella tularensis RUSS
G001462175	100	2988999	3.3456016546007545e-05	Psychrobacter sp. ENNN9_III PsyENNN9_III1.0
G000701645	100	4166765	2.3999433613366725e-05	Oribacterium sp. FC2011 ASM70164v1
G001513255	100	1512138	6.613153032329059e-05	Clostridiales bacterium DTU035 ASM151325v1
G000190555	100	2886836	3.4640000332544004e-05	Deinococcus proteolyticus MRP
G000255705	100	10086423	9.914317493922275e-06	Zavarzinella formosa DSM 19928
G000348785	100	4830181	2.0703157914786216e-05	Ilumatobacter coccineus YM16-304
G000007085	100	2689445	3.718239264978462e-05	Caldanaerobacter subterraneus subsp. tengcongensis MB4
G000983115	100	2944717	3.395912068969616e-05	Syntrophomonas zehnderi OL-4
G000746585	100	1917564	5.2149498008932166e-05	Rickettsiales bacterium Ac37b ASM74658v2
G000024985	100	3993764	2.503903585690091e-05	Sphaerobacter thermophilus DSM 20745
G000311985	100	1770670	5.647579729706834e-05	Kallipyga massiliensis ph2
G000622025	100	3554992	2.812945851917529e-05	Lachnospiraceae bacterium AD3010 ASM62202v1
G000231445	100	2454778	4.073688129843106e-05	Commensalibacter intestini A911
G000381585	100	6250814	1.5997916431363978e-05	Acidobacteriaceae bacterium KBS 83 ASM38158v1
G900094985	100	3615064	2.76620275602313e-05	Bacillus sp. nio-1130 NIO-1130
G000154805	100	2507885	3.9874236657581984e-05	[Clostridium] spiroforme DSM 1552
G000686665	100	3143441	3.1812271965658015e-05	[Clostridium] saccharogumia DSM 17460
G001830895	100	925570	0.00010804153116457966	Tenericutes bacterium GWC2_39_45 ASM183089v1
G000525875	100	2794388	3.578601110511497e-05	Listeria floridensis FSL S10-1187
G900129665	100	3836163	2.6067714015280372e-05	Spongiibacterium flavum DSM 22638
G000434475	100	2193414	4.559102841506437e-05	Dialister sp. CAG:486 MGS486
G900103545	100	4279285	2.3368389812784144e-05	Pedobacter ruber DSM 24536
G001647285	100	5117794	1.9539668849508206e-05	Rufibacter roseus CCM 8621
G001932165	100	1835603	5.4478010768123605e-05	Bartonella henselae A233
G001399755	100	2869005	3.4855289551604126e-05	Thiohalorhabdus denitrificans HL 19 ASM139975v1
G000375425	100	3831242	2.6101196426641804e-05	Gracilimonas tropica DSM 19535
G000763135	100	1905102	5.24906277984066e-05	Helicobacter jaachi MIT 09-6949
G000619945	100	4753597	2.103670126011944e-05	Clostridium lundense DSM 17049
G000010565	100	3025375	3.3053753666900796e-05	Pelotomaculum thermopropionicum SI
G001742305	100	3119699	3.2054374476511996e-05	Desulfuribacillus stibiiarsenatis MLFW-2
G900107835	100	4017748	2.488956500009458e-05	Oribacterium sp. KHPX15 IMG-taxon 2657244910 annotated assembly
G000309315	100	4106353	2.435250939215406e-05	Sedimentibacter sp. B4 ASM30931v1
G001574755	100	1855575	5.389165083599423e-05	Francisella tularensis NO-10/2011
G000385435	100	1680471	5.950712627590717e-05	Bartonella schoenbuchensis m07a
G000175795	100	4915287	2.0344691978311745e-05	[Clostridium] papyrosolvens DSM 2782
G000428825	100	3782107	2.6440288442394675e-05	Desulfomicrobium escambiense DSM 10707
G000691225	100	3412133	2.9307181167908755e-05	Nitrincola lacisaponensis 4CA
G001614315	100	3644302	2.744009689647016e-05	Halofilum ochraceum XJ16
G000332075	100	4908825	2.037147382520257e-05	Synechocystis sp. PCC 7509 ASM33207v2
G001803845	100	1744752	5.7314735847845426e-05	Nitrospirae bacterium RBG_19FT_COMBO_55_12 ASM180384v1
G000179235	100	2686395	3.722460769916561e-05	Synechococcus sp. CB0101 ASM17923v1
G000425825	100	2109822	4.739736337946993e-05	Jeotgalicoccus marinus DSM 19772
G000495435	100	3988233	2.507376073564408e-05	Youngiibacter fragilis 232.1
G900115425	100	2344887	4.2645978249698175e-05	Acidaminococcus fermentans pGA-4
G001663495	100	2328435	4.294730151367764e-05	Corynebacterium pseudotuberculosis PA02
G001047215	100	2325749	4.2996901213329555e-05	Corynebacterium pseudotuberculosis 262
G001511815	100	9336224	1.0710968374366339e-05	Streptomyces reticuli isolate TUE45
G001566885	100	3130987	3.193881034957986e-05	Neptuniibacter sp. Phe_28 ASM156688v1
G000420245	100	3979980	2.5125754400775882e-05	Psychromonas hadalis ATCC BAA-638
G000234825	100	2017261	4.957216740917512e-05	Leuconostoc mesenteroides subsp. mesenteroides J18
G000300135	100	1773468	5.638669544643602e-05	Leuconostoc carnosum JB16
G000278215	100	2170653	4.606908612293167e-05	Bartonella rattimassiliensis 15908 Bart_ratt_15908_V1
G001663575	100	4184634	2.3896952517233287e-05	Bacillus subtilis ND23
G000752675	100	2453577	4.075682157111841e-05	bacterium OL-1 isolate human stool
G000737945	100	1485499	6.731744686465626e-05	Candidatus Atelocyanobacterium thalassa isolate SIO64986
G000242915	100	2952682	3.386751434797246e-05	Sulfurimonas gotlandica GD1
G001957175	100	4529917	2.207545966073992e-05	Colwellia sp. UCD-KL20 ASM195717v1
G000799285	100	3604039	2.7746647580672685e-05	Herbiconiux sp. YR403 ASM79928v1
G001559335	100	3109160	3.21630279561039e-05	Acidithiobacillus ferrooxidans Hel18
G001368815	100	2925430	3.418300899354967e-05	Paraliobacillus sp. PM-2 PRJEB5513_assembly_1
G900096905	100	2527601	3.9563206376322844e-05	Pelagirhabdus alkalitolerans S5
G000359605	100	3034425	3.295517272629905e-05	Gracilibacillus halophilus YIM-C55.5
G000740655	100	4028151	2.4825285844547536e-05	Bacillus sp. BSC154 ASM74065v1
G000420385	100	1749386	5.7162913159245586e-05	Hippea alviniae EP5-r
G000431555	100	2195284	4.5552192791456594e-05	Clostridium sp. CAG:306 MGS306
G001044335	100	1352914	7.391452819617507e-05	Methylophilales bacterium MBRSF5 ASM104433v1
G000019905	100	3040786	3.2886234019756735e-05	Exiguobacterium sibiricum 255-15
G900064345	100	3448814	2.8995474966176777e-05	Legionella pneumophila 2532STDY5467636
G001796355	100	2894515	3.4548102186376645e-05	Chloroflexi bacterium GWB2_54_36 ASM179635v1
G000381345	100	4452642	2.245857627898223e-05	Deinococcus apachensis DSM 19763
G001952045	100	2582140	3.872756705678236e-05	Bartonella apis PEB0150
G000431995	100	2832137	3.5309026364190714e-05	Clostridium sp. CAG:81 MGS81
G000429205	100	2130987	4.692661194085182e-05	Actinotignum schaalii DSM 15541
G900109365	100	5547756	1.8025306087722677e-05	Parapedobacter koreensis Jip14
G001790445	100	856182	0.00011679759677264881	Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_41_12 ASM179044v1
G000024465	100	2753527	3.6317058085865875e-05	Candidatus Puniceispirillum marinum IMCC1322
G000009185	100	3179361	3.1452861125238685e-05	Haloquadratum walsbyi DSM 16790 DSM 16790 = HBSQ001
G001047115	100	1411864	7.0828351739261e-05	Fructobacillus pseudoficulneus DSM 15468 ASM104711v1
G001039555	100	4683052	2.135359590284285e-05	Crocosphaera watsonii WH 8502
G000311725	100	4967913	2.0129176980353722e-05	Bacillus massiliosenegalensis JC6
G001399675	100	5044184	1.982481210043091e-05	Alicyclobacillus ferrooxydans TC-34
G900009135	100	34380991	2.9085839904963763e-06	Planktothrix sp. PCC 11201 isolate BBR_PRJEB10991
G001867525	100	1965363	5.0881185816564165e-05	Oenococcus oeni AWRIB124
G000252465	100	5862550	1.7057423817280878e-05	Prochloron didemni P3-Solomon
G900099815	100	2973500	3.3630401883302503e-05	Psychroflexus sediminis DSM 19803
G000424665	100	3544726	2.821092518857593e-05	Salinimicrobium terrae DSM 17865
G000826645	100	3680502	2.717020667289408e-05	Psychroserpens mesophilus JCM 13413
G000715475	100	3319479	3.0125209407861897e-05	Synechococcus sp. NKBG042902 ASM71547v1
G000143985	100	4653970	2.1487031502136887e-05	Sediminispirochaeta smaragdinae DSM 11293
G000711975	100	2622239	3.813534921874017e-05	Desulfotomaculum alkaliphilum DSM 12257
G001562415	100	3094505	3.2315346073119934e-05	Thermotalea metallivorans B2-1
G000011345	100	2593857	3.855262645550622e-05	Thermosynechococcus elongatus BP-1
G000752215	100	3737722	2.6754263693233473e-05	bacterium MS4 Amazonia massiliensis
G000526415	100	4475263	2.2345055474951974e-05	bacterium JKG1 ASM52641v1
G000252485	100	5686559	1.7585327084445973e-05	Prochloron didemni P4-Papua_New_Guinea
G000312325	100	2375244	4.2100937840491335e-05	Casaltella massiliensis 9400853
G001192655	100	1686852	5.928202355630488e-05	Caedibacter varicaedens ASM119265v1
G000381625	100	6692160	1.4942858509061349e-05	Acidobacteriaceae bacterium KBS 96 ASM38162v1
G001688965	100	4468295	2.237990105845742e-05	Erysipelotrichaceae bacterium I46 ASM168896v1
G000168995	100	1304428	7.666195451186267e-05	Methylophilales bacterium HTCC2181 ASM16899v1
G000193085	100	1776416	5.629312053032623e-05	Moraxella catarrhalis O35E
G000621545	100	2682728	3.727548972538401e-05	Anaerovibrio lipolyticus LB2005
G000311845	100	2280503	4.384997520283902e-05	Enorma massiliensis phI
G000424425	100	4315442	2.3172597383999135e-05	Butyrivibrio fibrisolvens FE2007
G000934845	100	3899987	2.564111111139601e-05	Bacillus subterraneus MITOT1
G000709875	100	1417443	7.054957412749578e-05	Bartonella bacilliformis CAR600-02
G001868405	100	1939222	5.1567071743204235e-05	Oenococcus oeni AWRIB334
G000786645	100	3988138	2.5074358008674725e-05	Halobacillus sp. BBL2006 ASM78664v1
G000709775	100	1439147	6.948560501463715e-05	Bartonella bacilliformis Cond044
G002020605	100	2215933	4.512771821169683e-05	Solemya velum gill symbiont isolate RI-PJ60
G002020995	100	2613709	3.825980627529691e-05	Solemya velum gill symbiont isolate MD-SB13
G001717135	100	7148401	1.3989142466965689e-05	Eisenbergiella tayi NML 110608
G000173555	100	6003314	1.665746619283949e-05	Arthrospira maxima CS-328
G000297055	100	3217213	3.108280365645669e-05	Sulfuricella denitrificans skB26
G000621865	100	3086437	3.2399818949811705e-05	Pseudobutyrivibrio sp. MD2005 ASM62186v1
G001769115	100	3889010	2.5713484922898114e-05	Bacteroidetes bacterium GWE2_42_42 ASM176911v1
G900114575	100	4232065	2.3629126679292497e-05	[Clostridium] innocuum NLAE-zl-C381
G000508965	100	3357599	2.978318733118517e-05	Clostridiales bacterium VE202-08 ASM50896v1
G000420485	100	3701832	2.701365161898217e-05	Desulfovibrio longus DSM 6739
G000350485	100	6415858	1.5586379873120633e-05	[Clostridium] termitidis CT1112
G001039475	100	4256776	2.3491957293500996e-05	Anaerobacillus macyae DSM 16346
G002020845	100	2415118	4.140584435211861e-05	Solemya velum gill symbiont isolate MD-SB8
G000375865	100	611024	0.00016365969258163345	Sulfurovum sp. SCGC AAA036-F05 SCGC AAA036-F5
G002021075	100	2601104	3.844521403219556e-05	Solemya velum gill symbiont isolate MD-SB27
G000435555	100	1591401	6.28377134361484e-05	Firmicutes bacterium CAG:176 MGS176
G001436255	100	2854844	3.502818367658618e-05	Lactobacillus rapi DSM 19907 = JCM 15042 DSM 19907
G001799065	100	1999829	5.000427536554375e-05	Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_44_10 ASM179906v1
G001798185	100	1977829	5.056048829297174e-05	Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_44_16 ASM179818v1
G000687145	100	2660928	3.758087404093609e-05	Thermoanaerobaculum aquaticum MP-01
G001017485	100	3795691	2.6345664070125836e-05	Bacillus pumilus 15.1
G000260455	100	2398051	4.170053097286088e-05	Lactobacillus versmoldensis DSM 14857 = KCTC 3814
G001714565	100	1176286	8.501333859282521e-05	Chlamydia psittaci Fr Da
G001693275	100	3432101	2.9136671677202973e-05	Synechococcus sp. PCC 7117 ASM169327v1
G000014045	100	4331234	2.3088108377427773e-05	Roseobacter denitrificans OCh 114
G000762845	100	2052667	4.871710803554595e-05	Helicobacter sp. MIT 01-6451 ASM76284v1
G001790365	100	1220755	8.191651887561387e-05	Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_01_FULL_45_15 ASM179036v1
G000252725	100	1342792	7.447169777597722e-05	Candidatus Arthromitus sp. SFB-4 ASM25272v2
G000252665	100	1270266	7.87236689008444e-05	Candidatus Arthromitus sp. SFB-1 ASM25266v2
G000252745	100	928724	0.000107674615924645	Candidatus Arthromitus sp. SFB-5 ASM25274v2
G000252705	100	951018	0.00010515048085314895	Candidatus Arthromitus sp. SFB-3 ASM25270v2
G000709435	100	1654902	6.042653885245169e-05	Candidatus Arthromitus sp. SFB-mouse-NL ASM70943v1
G000518245	100	3420763	2.9233244162194223e-05	Brachyspira alvinipulli ATCC 51933
G001643535	100	1253275	7.97909477169815e-05	candidate division NC10 bacterium SPGG6 ASM164353v1
G900142285	100	2473921	4.042166261574238e-05	Caminicella sporogenes DSM 14501
G000425525	100	4094708	2.4421765849970256e-05	Ruminococcus gauvreauii DSM 19829
G000321185	100	4588940	2.1791524840159165e-05	Bacillus massilioanorexius AP8
G000183885	100	3115943	3.20930132547354e-05	Listeria innocua FSL S4-378
G000283575	100	4470622	2.23682521134643e-05	Oscillibacter valericigenes Sjm18-20
G000620885	100	2916187	3.4291353743775694e-05	Listeria monocytogenes Lm25180
G000469135	100	3726330	2.6836055851199437e-05	Bacillus sp. SB49 ASM46913v1
G000424545	100	3871453	2.5830095315634724e-05	Butyrivibrio sp. NC3005 ASM42454v1
G000224085	100	3842422	2.6025251781298358e-05	Muricauda ruestringensis DSM 13258
G900101835	100	1968473	5.0800798385347425e-05	Peptococcus niger DSM 20475
G900115365	100	4624179	2.1625460433084445e-05	Anaerocolumna aminovalerica DSM 1283
G000616095	100	3629390	2.7552839457870332e-05	Sneathiella glossodoripedis JCM 23214
G000382245	100	3750691	2.6661753794167528e-05	Kushneria aurantia DSM 21353
G000194135	100	1694430	5.901689653747868e-05	Hippea maritima DSM 10411
G000765665	100	2010363	4.974226047733668e-05	Helicobacter sp. MIT 05-5293 ASM76566v1
G900156415	100	4474059	2.2351068682822467e-05	Pontibacter lucknowensis DM9
G000276965	100	2080587	4.8063359042424085e-05	Thiovulum sp. ES Thio_ES_4_cell_v1
G000384535	100	822296	0.00012161070952552366	actinobacterium SCGC AAA027-M14 ASM38453v1
G000023865	100	4308349	2.3210747318752498e-05	Saccharomonospora viridis DSM 43017
G900141785	100	5345319	1.8707957373544965e-05	Aquimarina spongiae DSM 22623
G000424105	100	2871860	3.482063888908234e-05	Lachnospira multipara ATCC 19207
G000179595	100	6156735	1.624237521998267e-05	Acetivibrio cellulolyticus CD2
G000711735	100	4185035	2.389466276865068e-05	Desulfovibrio frigidus DSM 17176
G900129315	100	5082244	1.9676347692082475e-05	Aliifodinibius roseus DSM 21986
G900128885	100	2331365	4.289332644180555e-05	Alkalibacter saccharofermentans DSM 14828
G000763295	100	4270334	2.3417372036941374e-05	Thalassospira australica NP3b2
G000021485	100	2982397	3.35300766464022e-05	Acidithiobacillus ferrooxidans ATCC 23270
G001627595	100	2026548	4.9344994542443606e-05	Rhodobacteraceae bacterium REDSEA-S03_B4 ASM162759v1
G000191725	100	1697099	5.892408162399483e-05	Anaerococcus prevotii ACS-065-V-Col13
G000252425	100	7519305	1.3299101446210787e-05	Prochloron didemni P2-Fiji
G900010725	100	55176491	1.8123660672803567e-06	Planktothrix serta PCC 8927 isolate BBR_PRJEB10992
G000426725	100	6344326	1.57621156289888e-05	Sporocytophaga myxococcoides DSM 11118
G900142085	100	4094570	2.4422588940963276e-05	Pseudopelagicola gijangensis DSM 100564
G001039635	100	5880358	1.700576733593431e-05	Crocosphaera watsonii WH 0402
G000341895	100	3646098	2.7426580415556574e-05	Desulfovibrio piezophilus C1TLV30 type strain: C1TLV30
G900110995	100	8066695	1.239665067292119e-05	Chitinophaga sp. YR573 IMG-taxon 2690315653 annotated assembly
G001603415	100	2454657	4.0738889384545376e-05	Bacteroidales bacterium Bact_07 ASM160341v1
G000744435	100	1714776	5.831665477006909e-05	Hippea jasoniae Mar08-272r
G000315365	100	2695031	3.710532457697147e-05	Desulfotomaculum hydrothermale Lam5 = DSM 18033 Lam5
G000384395	100	4241730	2.3575286498669177e-05	Geopsychrobacter electrodiphilus DSM 16401
G900142125	100	3961631	2.5242128810078475e-05	Malonomonas rubra DSM 5091
G000687695	100	2688503	3.7195420648591425e-05	Lachnospiraceae bacterium P6B14 ASM68769v1
G000508405	100	2592265	3.857630296285295e-05	Lactobacillus rhamnosus LR231
G002020805	100	2552746	3.9173501789837294e-05	Solemya elarraichensis gill symbiont isolate Se-Cadez
G000622085	100	3927843	2.545926606536972e-05	Butyrivibrio proteoclasticus P6B7
G000621605	100	4362523	2.292251525092246e-05	Butyrivibrio sp. MC2021 ASM62160v1
G000986785	100	5182058	1.9297352519018505e-05	Bacillus campisalis SA2-6
G001945605	100	2254642	4.435293940235301e-05	Dubosiella newyorkensis NYU-BL-A4
G900113575	100	3356227	2.9795362471012835e-05	Nitrosospira sp. Nsp14 IMG-taxon 2671180078 annotated assembly
G000429985	100	3909169	2.5580884326054976e-05	Desulfovibrio bastinii DSM 16055
G000163515	100	3137498	3.1872530277310136e-05	Erysipelotrichaceae bacterium 5_2_54FAA Ery_bact_5_2_54FAA_V2
G001677435	100	4059891	2.4631203152991054e-05	Woeseia oceani XK5
G000523275	100	1641000	6.093845216331505e-05	Lebetimonas sp. JH292 LebetimonasJH292
G000585395	100	6075237	1.6460263196316458e-05	Saccharibacillus sacchari DSM 19268
G001469005	100	3494361	2.86175355093535e-05	SAR324 cluster bacterium lautmerah10 ASM146900v2
G001012775	100	6215362	1.6089167453158803e-05	Brevibacillus formosus DSM 9885
G001747095	100	4577373	2.184659192073707e-05	Fabibacter sp. 4D4 ASM174709v1
G001274945	100	4758570	2.101471660603921e-05	Viridibacillus arvi DSM 16317
G000429705	100	4023079	2.4856583726046643e-05	Bacillus aurantiacus DSM 18675
G000010405	100	1022154	9.783261622025644e-05	Candidatus Vesicomyosocius okutanii HA
G000020465	100	2763181	3.619017357169147e-05	Chlorobium limicola DSM 245
G000153205	100	3623681	2.7596248124489987e-05	Nitrococcus mobilis Nb-231
G001627845	100	3167234	3.157329076411784e-05	SAR324 cluster bacterium REDSEA-S45_B3 ASM162784v1
G001865855	100	8304518	1.2041638057741581e-05	Nocardia seriolae EM150506
G900111755	100	3306525	3.024323118682e-05	Thalassotalea agarivorans DSM 19706
G000020545	100	2736403	3.6544324794264584e-05	Chlorobium phaeobacteroides BS1
G001244495	100	3453778	2.8953800736468877e-05	Clostridium phoceensis GD3
G000415185	100	2933038	3.409434177122833e-05	Enterococcus faecalis 13-SD-W-01
G000765165	100	3850950	2.596761837988029e-05	Clostridium sp. HMP27 ASM76516v1
G000688615	100	5001037	1.9995852860116813e-05	Acidobacteria bacterium KBS 146 ASM68861v1
G900053355	100	3503195	2.854537072586596e-05	Legionella pneumophila 2531STDY5467329
G000620945	100	2415478	4.139967327377852e-05	[Clostridium] viride DSM 6836
G001591825	100	4410879	2.2671218140420536e-05	Bacillus vietnamensis NBRC 101237
G000371825	100	792980	0.00012610658528588363	alpha proteobacterium SCGC AAA027-J10 ASM37182v1
G000173355	100	1889366	5.292780752908648e-05	Anaerococcus hydrogenalis DSM 7454
G000021805	100	4787694	2.0886882077258907e-05	Cyanothece sp. PCC 8801 ASM2180v1
G000973545	100	773940	0.00012920898260847095	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus 757
G900107275	100	5872627	1.702815452096651e-05	Bacillus caseinilyticus SP
G001940845	100	2213674	4.51737699408314e-05	Christensenellaceae bacterium Phil7 ASM194084v1
G000181895	100	1252559	7.983655859723972e-05	Borreliella spielmanii A14S
G900116425	100	3567068	2.8034228671839168e-05	Lishizhenia tianjinensis CGMCC 1.7005
G000732905	100	1355853	7.375430817352618e-05	Weissella ceti WS08
G000378625	100	5484375	1.8233618233618233e-05	Colwellia piezophila ATCC BAA-637
G001650195	100	5551896	1.801186477556496e-05	Phormidesmis priestleyi BC1401
G900107405	100	3122071	3.20300210981749e-05	Tindallia californiensis APO
G000255555	100	3453898	2.8952794784327737e-05	Treponema saccharophilum DSM 2985
G000729985	100	3123663	3.2013696740013245e-05	Chryseobacterium antarcticum LMG 24720
G000190435	100	3316466	3.015257807557804e-05	Sphaerochaeta globosa str. Buddy
G001274935	100	4603584	2.1722206002975074e-05	Bacillus koreensis DSM 16467
G000688035	100	3083950	3.2425947242983835e-05	Ruminococcaceae bacterium AE2021 ASM68803v1
G000424265	100	4254596	2.350399426878604e-05	Butyrivibrio sp. WCD3002 ASM42426v1
G000421465	100	3509607	2.849321875640207e-05	Methylohalobius crimeensis 10Ki
G900110145	100	3496909	2.8596683528224498e-05	Nitrosomonas marina Nm22
G000375745	100	1626233	6.149180345005913e-05	Nitrospina sp. AB-629-B06 ASM37574v1
G000375765	100	2543863	3.931029304644157e-05	Nitrospina sp. AB-629-B18 ASM37576v1
G000195855	100	3268203	3.059785453963539e-05	Mycobacterium leprae TN
G001438245	100	1498937	6.671394461541746e-05	Polaribacter sp. BACL8 MAG-120619-bin41 ASM143824v1
G000501695	100	1204557	8.301807220413812e-05	Borrelia garinii IPT105
G000294775	100	5848607	1.7098088485001642e-05	Bacillus oceanisediminis 2691
G001922545	100	1156110	8.649695963186894e-05	Borreliella garinii CIP 103362 isolate 20047
G000712035	100	2554929	3.914003089714039e-05	Salinicoccus luteus DSM 17002
G000745965	100	8177135	1.2229222093068048e-05	Edaphobacter aggregans DSM 19364
G000317835	100	4513714	2.2154704529352103e-05	Deinococcus peraridilitoris DSM 19664
G000421065	100	6136933	1.6294784381709887e-05	Acidobacteriaceae bacterium TAA166 TAA 166
G000381605	100	6009926	1.6639139982755196e-05	Acidobacteriaceae bacterium KBS 89 ASM38160v1
G001915455	100	4882528	2.0481193349019198e-05	Bacteroides sp. 43_46 ASM191545v1
G900110565	100	2407645	4.153436241638614e-05	Denitrobacterium detoxificans DSM 21843
G001790715	100	2000362	4.9990951637753565e-05	Candidatus Schekmanbacteria bacterium RBG_16_38_11 ASM179071v1
G000166695	100	2802443	3.5683152164022604e-05	Caldicellulosiruptor kristjanssonii I77R1B 177R1B
G000434955	100	2785893	3.589513308659019e-05	Firmicutes bacterium CAG:65 MGS65
G000756615	100	6053498	1.6519374417898543e-05	Paenibacillus durus DSM 1735
G001908275	100	7098239	1.4088001263411953e-05	Paenibacillus xylanexedens PAMC 22703
G000219785	100	1877273	5.326875739436939e-05	Leuconostoc sp. C2 ASM21978v1
G000949425	100	5787303	1.7279205875344697e-05	Paenibacillus sp. IHBB 10380 isolate IHBB
G000276685	100	1732123	5.773262060488776e-05	Taylorella equigenitalis ATCC 35865
G001867915	100	1890232	5.290355892821622e-05	Oenococcus oeni AWRIB346
G000424525	100	3795729	2.6345400317040546e-05	Butyrivibrio sp. FCS006 ASM42452v1
G000523535	100	1640950	6.0940308967366465e-05	Borrelia duttonii CR2A
G000145615	100	2785752	3.589694990796022e-05	Thermoanaerobacterium thermosaccharolyticum DSM 571
G000371465	100	3505620	2.852562456854993e-05	Clostridium colicanis 209318
G000168715	100	2538957	3.938625191367952e-05	Chlorobium ferrooxidans DSM 13031
G001872865	100	776045	0.00012885850691648037	Gallionellaceae bacterium CG1_02_60_948 ASM187286v1
G000093165	100	640442	0.00015614216431776803	Blattabacterium sp. (Periplaneta americana) str. BPLAN
G000012085	100	917330	0.0001090120240262501	Borrelia turicatae 91E135 9.10E+136
G002020685	100	2383468	4.195567131591446e-05	Solemya velum gill symbiont isolate NJ-SRI2
G900103825	100	6252761	1.5992934961051605e-05	Paenibacillus sp. yr247 YR247
G001280505	100	4149242	2.4100787565536068e-05	Mangrovimonas sp. TPBH4 ASM128050v1
G000685805	100	3098053	3.227833739448615e-05	Psychrobacter phenylpyruvicus DSM 7000 = NBRC 102152 DSM 7000
G001436325	100	3136715	3.1880486432461984e-05	Lactobacillus harbinensis DSM 16991 ASM143632v1
G001916495	100	1773270	5.639299147901899e-05	Faecalibacterium sp. CAG:82-related_59_9 ASM191649v1
G000953395	100	280822	0.0003560974567519639	Candidatus Portiera aleyrodidarum TV-BCN
